CODGEO,revenu_median_2019
24401,18840.0
24404,18940.0
24405,20360.0
24407,20180.0
24408,21340.0
24409,20760.0
24410,20140.0
24411,22100.0
24412,20460.0
24413,20870.0
24414,19160.0
24415,19830.0
24416,21550.0
24417,19990.0
24418,20690.0
24419,21810.0
24420,17440.0
24421,19120.0
24422,21700.0
24423,21020.0
24424,20420.0
24425,20480.0
24426,20700.0
24428,18680.0
24429,19770.0
24432,20520.0
24434,14950.0
24436,20710.0
24437,21550.0
24438,17660.0
24441,21350.0
24442,20490.0
24443,18040.0
24444,20240.0
24445,21890.0
24448,21180.0
24449,22040.0
24450,21040.0
24451,20390.0
24452,18900.0
24453,19720.0
24454,19480.0
24455,20040.0
24456,22870.0
24457,19620.0
24458,21450.0
24459,19990.0
24460,19640.0
24461,20340.0
24462,20540.0
24463,21590.0
24464,18610.0
24465,17910.0
24466,20900.0
24468,21300.0
24470,20600.0
24471,21340.0
24472,22180.0
24473,18430.0
24474,20850.0
24476,22510.0
24477,20190.0
24478,20540.0
24479,18800.0
24480,23480.0
24481,18340.0
24482,18930.0
24483,19860.0
24484,21410.0
24485,19310.0
24486,19700.0
24487,19810.0
24488,18180.0
24489,18070.0
24490,20210.0
24491,19820.0
24494,20930.0
24495,17200.0
24496,21100.0
24498,19470.0
24499,23520.0
24500,19260.0
24501,19290.0
24504,19180.0
24505,19920.0
24507,19160.0
24508,21300.0
24509,18490.0
24510,19780.0
24511,19490.0
24512,24200.0
24513,21940.0
24514,18550.0
24515,20350.0
24516,20670.0
24518,20010.0
24519,18570.0
24520,20330.0
24521,21160.0
24522,19190.0
24523,21450.0
24524,20100.0
24525,19880.0
24526,20020.0
24527,20740.0
24528,18150.0
24529,20510.0
24531,19470.0
24532,20230.0
24534,20350.0
24535,20940.0
24536,18460.0
24537,21370.0
24538,18590.0
24540,22220.0
24543,20890.0
24544,20590.0
24545,16870.0
24547,18630.0
24548,17880.0
24549,19600.0
24550,19120.0
24551,19210.0
24552,20420.0
24553,20120.0
24554,19710.0
24555,19020.0
24557,22310.0
24558,19570.0
24559,19470.0
24560,18150.0
24562,22090.0
24563,21540.0
24564,19210.0
24565,18610.0
24566,22080.0
24567,22960.0
24568,18620.0
24569,18980.0
24571,19440.0
24572,18690.0
24573,19530.0
24574,18480.0
24575,21160.0
24576,21140.0
24577,21380.0
24580,21740.0
24581,19600.0
24582,21130.0
24584,18900.0
24585,17860.0
24586,20540.0
24587,21930.0
25001,22620.0
25002,23460.0
25003,19730.0
25004,27990.0
25007,21260.0
25008,22150.0
25009,19240.0
25011,24010.0
25012,32220.0
25013,26170.0
25014,22590.0
25015,23130.0
25016,21750.0
25018,22320.0
25019,22220.0
25020,22130.0
25021,20850.0
25022,24230.0
25024,26960.0
25025,23870.0
25026,20960.0
25029,21330.0
25030,24150.0
25031,18000.0
25032,22250.0
25033,24220.0
25035,26010.0
25036,25240.0
25038,22430.0
25039,23360.0
25040,23110.0
25041,27160.0
25042,28890.0
25043,24280.0
25047,20530.0
25048,22200.0
25049,39160.0
25050,32670.0
25051,22800.0
25054,23740.0
25055,23150.0
25056,19890.0
25057,16920.0
25058,21290.0
25059,21780.0
25060,25760.0
25061,25700.0
25062,34380.0
25063,25290.0
25067,23450.0
25070,21560.0
25071,26120.0
25073,25290.0
25074,30050.0
25075,30650.0
25078,23310.0
25079,24080.0
25082,22510.0
25083,17690.0
25084,23560.0
25085,27410.0
25086,24770.0
25087,19170.0
25089,20350.0
25091,29170.0
25094,20480.0
25095,22190.0
25096,31480.0
25097,26250.0
25098,26020.0
25099,26570.0
25100,26680.0
25101,23080.0
25103,23910.0
25105,21650.0
25107,22040.0
25108,30990.0
25109,23500.0
25110,28090.0
25111,24140.0
25112,23930.0
25113,22080.0
25114,24360.0
25115,24650.0
25116,23390.0
25119,25070.0
25120,23300.0
25121,24160.0
25122,24910.0
25124,31490.0
25125,22510.0
25126,23410.0
25127,31250.0
25129,21940.0
25131,25790.0
25132,21800.0
25133,28390.0
25136,24170.0
25138,23540.0
25139,26270.0
25142,27750.0
25143,22580.0
25145,22840.0
25147,24950.0
25148,37010.0
25149,22790.0
25150,22820.0
25151,23640.0
25152,25940.0
25153,26090.0
25154,20940.0
25155,21780.0
25156,19130.0
25157,29160.0
25159,21780.0
25160,31640.0
25162,23420.0
25163,25240.0
25164,22410.0
25170,23650.0
25172,22780.0
25173,22130.0
25174,25880.0
25176,23930.0
25177,19620.0
25178,17810.0
25180,22670.0
25181,23370.0
25184,20510.0
25186,24510.0
25187,23600.0
25188,26640.0
25189,21070.0
25190,24940.0
25191,23240.0
25192,25150.0
25193,26840.0
25194,23840.0
25195,23720.0
25196,24670.0
25197,21900.0
25198,25160.0
25199,21410.0
25200,24970.0
25201,27710.0
25202,24470.0
25203,21560.0
25204,28860.0
25207,25860.0
25208,23530.0
25209,21730.0
25210,25960.0
25212,24450.0
25213,30220.0
25214,23720.0
25216,23450.0
25217,21960.0
25218,20730.0
25219,23630.0
25220,23070.0
25222,23230.0
25223,18880.0
25224,25530.0
25225,23150.0
25226,22550.0
25227,23920.0
25228,22390.0
25229,22620.0
25230,22030.0
25231,25790.0
25232,19580.0
25233,22690.0
25234,31490.0
25235,24100.0
25236,21190.0
25237,21650.0
25238,31200.0
25239,23760.0
25240,31550.0
25241,22640.0
25242,23490.0
25243,23810.0
25245,27450.0
25246,19390.0
25248,29110.0
25251,22560.0
25252,35060.0
25253,22670.0
25254,29350.0
25255,32700.0
25256,31230.0
25257,22680.0
25258,23730.0
25259,26220.0
25262,30140.0
25263,36330.0
25265,25410.0
25266,21210.0
25267,24320.0
25268,20590.0
25270,20500.0
25271,30110.0
25273,24540.0
25274,23820.0
25275,26050.0
25276,20450.0
25278,23250.0
25279,20960.0
25280,29430.0
25281,21450.0
25282,25100.0
25284,18530.0
25285,32130.0
25286,26120.0
25287,25630.0
25288,27670.0
25293,32740.0
25295,31280.0
25296,31750.0
25297,22310.0
25298,21850.0
25300,24400.0
25301,27110.0
25303,27900.0
25304,21190.0
25305,23020.0
25306,20970.0
25307,39440.0
25308,35250.0
25309,28920.0
25311,22270.0
25313,19570.0
25314,28560.0
25315,20120.0
25316,24050.0
25317,20050.0
25318,37760.0
25320,32900.0
25321,34770.0
25322,25760.0
25323,20520.0
25324,20780.0
25325,23440.0
25326,23240.0
25328,25680.0
25330,23960.0
25331,21670.0
25332,22800.0
25333,21380.0
25334,21930.0
25335,21970.0
25336,20660.0
25339,20190.0
25340,23180.0
25341,21450.0
25343,23810.0
25345,23730.0
25346,22880.0
25347,28590.0
25348,35030.0
25349,25980.0
25350,23260.0
25351,26590.0
25354,19460.0
25356,26370.0
25357,28220.0
25359,21710.0
25360,20860.0
25361,34720.0
25362,30340.0
25364,24470.0
25365,20720.0
25366,29930.0
25367,19850.0
25368,23220.0
25369,21200.0
25370,23950.0
25371,25660.0
25372,19690.0
25374,22110.0
25375,24080.0
25376,24580.0
25377,22170.0
25378,24100.0
25380,36080.0
25381,25620.0
25382,22770.0
25383,23260.0
25385,19870.0
25386,26130.0
25387,28130.0
25388,18380.0
25389,28430.0
25390,26380.0
25391,26270.0
25392,34470.0
25393,23390.0
25394,24350.0
25395,29700.0
25397,23940.0
25398,33260.0
25400,21660.0
25403,33720.0
25404,20760.0
25405,37900.0
25406,23910.0
25410,24120.0
25411,29840.0
25413,29420.0
25414,23940.0
25415,22560.0
25416,22130.0
25417,23400.0
25418,24390.0
25420,20470.0
25422,24850.0
25424,22410.0
25425,37910.0
25426,23440.0
25427,24310.0
25428,24590.0
25429,20810.0
25431,22160.0
25432,27100.0
25434,22440.0
25435,22220.0
25437,22800.0
25438,23520.0
25439,21800.0
25440,22330.0
25442,34670.0
25444,26240.0
25445,23400.0
25446,23530.0
25447,23440.0
25448,23830.0
25449,22840.0
25451,29460.0
25452,25820.0
25453,21640.0
25454,27510.0
25455,23790.0
25456,26470.0
25457,21260.0
25458,25270.0
25459,28250.0
25460,21320.0
25461,20800.0
25462,23790.0
25463,21170.0
25464,29210.0
25465,21450.0
25466,24810.0
25467,25960.0
25468,22990.0
25469,24030.0
25470,21820.0
25471,21970.0
25473,23700.0
25474,20980.0
25475,21500.0
25476,20310.0
25477,25020.0
25478,20960.0
25479,19940.0
25481,25810.0
25482,23960.0
25485,23100.0
25486,29450.0
25488,20970.0
25489,20300.0
25490,22020.0
25491,24140.0
25493,24780.0
25494,32090.0
25495,22360.0
25497,24540.0
25499,21120.0
25502,23030.0
25503,19700.0
25505,20230.0
25508,23140.0
25510,23920.0
25511,22280.0
25512,29040.0
25514,32940.0
25515,29700.0
25516,19570.0
25517,27760.0
25518,23030.0
25519,21690.0
25520,20610.0
25521,25940.0
25522,28320.0
25523,25420.0
25524,22660.0
25525,31330.0
25526,21180.0
25527,22480.0
25529,21110.0
25532,23960.0
25534,32930.0
25535,24450.0
25536,21220.0
25537,23500.0
25538,19800.0
25539,22880.0
25540,25410.0
25541,21880.0
25542,24630.0
25544,22570.0
25545,22640.0
25547,16820.0
25548,22560.0
25549,24070.0
25550,20710.0
25551,24950.0
25552,20220.0
25553,20670.0
25554,21420.0
25555,25570.0
25557,28990.0
25558,23830.0
25559,28640.0
25560,25070.0
25561,22400.0
25562,29980.0
25563,21680.0
25564,22740.0
25565,36390.0
25566,23360.0
25567,22160.0
25569,23920.0
25571,29440.0
25572,21130.0
25574,20050.0
25575,22910.0
25578,22160.0
25579,24690.0
25580,19100.0
25582,25430.0
25583,22840.0
25584,25340.0
25586,26270.0
25588,29500.0
25591,20490.0
25592,32500.0
25594,23600.0
25597,19900.0
25598,22220.0
25599,23310.0
25600,34140.0
25601,22690.0
25602,22280.0
25604,20920.0
25605,21950.0
25608,22890.0
25609,30270.0
25611,25820.0
25612,23800.0
25614,22210.0
25615,24480.0
25616,24670.0
25617,23690.0
25618,23400.0
25619,26780.0
25620,26940.0
25621,23350.0
25622,23800.0
25623,21420.0
25624,20620.0
25626,21230.0
25627,22560.0
25628,24050.0
25629,23420.0
25631,24010.0
25632,22900.0
25633,21740.0
25634,28800.0
25635,22190.0
26001,20620.0
26002,22090.0
26004,23460.0
26005,24950.0
26006,23660.0
26007,22140.0
26008,21580.0
26009,20460.0
26010,22270.0
26011,21060.0
26014,22030.0
26016,21150.0
26019,19740.0
26020,21260.0
26021,22560.0
26023,21930.0
26024,25620.0
26025,16710.0
26027,17340.0
26028,23150.0
26031,21300.0
26032,25630.0
26033,21380.0
26034,22320.0
26035,19160.0
26036,14090.0
26037,24560.0
26038,22770.0
26039,23180.0
26041,22970.0
26042,24290.0
26043,23600.0
26045,21670.0
26049,23240.0
26052,22060.0
26054,22320.0
26055,17020.0
26056,19040.0
26057,20200.0
26058,20980.0
26059,20440.0
26060,15940.0
26061,21800.0
26063,20080.0
26064,23610.0
26065,23370.0
26068,21380.0
26069,17300.0
26070,20910.0
26071,24270.0
26072,22260.0
26073,23920.0
26074,22050.0
26077,23050.0
26078,21530.0
26079,22980.0
26081,23770.0
26082,17010.0
26083,19940.0
26084,22910.0
26085,21370.0
26086,19900.0
26087,22100.0
26088,23430.0
26092,22050.0
26093,24900.0
26094,20530.0
26095,20470.0
26096,22030.0
26097,23690.0
26098,19280.0
26099,22620.0
26100,22990.0
26101,18460.0
26102,22760.0
26103,18660.0
26106,20480.0
26107,20310.0
26108,19580.0
26110,24730.0
26112,19220.0
26113,20160.0
26114,20960.0
26115,22220.0
26116,20560.0
26118,22330.0
26119,21790.0
26121,24030.0
26122,18850.0
26124,23370.0
26125,23760.0
26127,17220.0
26129,23160.0
26131,21470.0
26133,19170.0
26135,18880.0
26137,20000.0
26138,25290.0
26139,26550.0
26140,24230.0
26141,16430.0
26142,13920.0
26143,19650.0
26144,22650.0
26145,24730.0
26146,23670.0
26148,21740.0
26149,22700.0
26154,15070.0
26155,20580.0
26156,23740.0
26157,21670.0
26159,20210.0
26160,20030.0
26162,21490.0
26165,21140.0
26166,20180.0
26167,17280.0
26168,18470.0
26169,23910.0
26170,25880.0
26171,21410.0
26172,19910.0
26173,22850.0
26174,22120.0
26175,16570.0
26176,24040.0
26177,23310.0
26178,19580.0
26179,24830.0
26180,19530.0
26181,17730.0
26182,21130.0
26183,22220.0
26185,25280.0
26188,19610.0
26189,14990.0
26191,23270.0
26192,21700.0
26193,19940.0
26194,20840.0
26195,20890.0
26196,26390.0
26197,25740.0
26198,20080.0
26202,21370.0
26203,22140.0
26204,18840.0
26206,24280.0
26207,20130.0
26208,24120.0
26210,19850.0
26211,23670.0
26212,23880.0
26213,21250.0
26215,18170.0
26216,19480.0
26217,20560.0
26218,24180.0
26219,21480.0
26220,20050.0
26223,22450.0
26224,22850.0
26225,21890.0
26226,20140.0
26231,23240.0
26232,24950.0
26233,17980.0
26234,21180.0
26235,19340.0
26236,18790.0
26238,17590.0
26239,17200.0
26240,20060.0
26241,18220.0
26243,20600.0
26246,21740.0
26247,22400.0
26248,20160.0
26249,19490.0
26250,21730.0
26251,22540.0
26252,20630.0
26256,17270.0
26257,22430.0
26258,22400.0
26259,21760.0
26261,23440.0
26262,18680.0
26263,19340.0
26264,19470.0
26268,18510.0
26270,21090.0
26271,23710.0
26272,24320.0
26273,23520.0
26275,23790.0
26276,21150.0
26277,21850.0
26278,18310.0
26281,19400.0
26282,18580.0
26284,25410.0
26285,23090.0
26287,23470.0
26288,18830.0
26289,20200.0
26290,18230.0
26292,18860.0
26293,20570.0
26294,23470.0
26295,22190.0
26298,21200.0
26299,18700.0
26301,22060.0
26302,22220.0
26304,18120.0
26305,21060.0
26306,16620.0
26307,20790.0
26308,17440.0
26309,21160.0
26310,19670.0
26311,21120.0
26312,23080.0
26313,23140.0
26314,21820.0
26315,19910.0
26316,21710.0
26317,19810.0
26319,21340.0
26320,19440.0
26321,17140.0
26322,22430.0
26323,23140.0
26324,22810.0
26325,18420.0
26326,26360.0
26327,17800.0
26329,16150.0
26330,21000.0
26331,20360.0
26332,20900.0
26333,17750.0
26334,20940.0
26335,20300.0
26336,18930.0
26337,20370.0
26338,25150.0
26339,24100.0
26340,17910.0
26341,21480.0
26342,24830.0
26343,19580.0
26344,20490.0
26345,22130.0
26346,24100.0
26347,21160.0
26348,20650.0
26349,21730.0
26352,19590.0
26353,20620.0
26355,23330.0
26356,15060.0
26357,20350.0
26358,24440.0
26360,23700.0
26361,15850.0
26362,19700.0
26364,17670.0
26365,23930.0
26367,21010.0
26368,19140.0
26370,18450.0
26373,19560.0
26377,23280.0
26379,22490.0
26380,22800.0
26381,23310.0
26382,23810.0
27001,22340.0
27002,23210.0
27003,23550.0
27004,24310.0
27005,24810.0
27006,24960.0
27008,22040.0
27009,18020.0
27010,21520.0
27011,22930.0
27012,23690.0
27013,23760.0
27014,26930.0
27015,24650.0
27016,19910.0
27017,23460.0
27018,21950.0
27019,21970.0
27020,23640.0
27021,21160.0
27022,20870.0
27023,24350.0
27025,23560.0
27026,24510.0
27027,22620.0
27028,20370.0
27031,27890.0
27032,23740.0
27033,24320.0
27034,21620.0
27036,21700.0
27037,22170.0
27038,20000.0
27039,22790.0
27040,22640.0
27043,20650.0
27044,26470.0
27045,24000.0
27046,22310.0
27047,21300.0
27048,23140.0
27049,20560.0
27050,23660.0
27051,19910.0
27052,24910.0
27053,24740.0
27054,21620.0
27055,21820.0
27056,19680.0
27057,23760.0
27059,22830.0
27061,22550.0
27062,24890.0
27063,21960.0
27064,21600.0
27065,20840.0
27066,20520.0
27067,22940.0
27068,18050.0
27069,21480.0
27070,21880.0
27071,22320.0
27072,24650.0
27073,23190.0
27074,21810.0
27075,18750.0
27076,23600.0
27077,21080.0
27078,26630.0
27079,21680.0
27081,26390.0
27082,20810.0
27083,23270.0
27085,22960.0
27089,24770.0
27090,24400.0
27091,24570.0
27094,21440.0
27095,23200.0
27096,20990.0
27097,24460.0
27099,24900.0
27100,22840.0
27101,22450.0
27102,24000.0
27103,22710.0
27104,23680.0
27105,23490.0
27106,21440.0
27107,22140.0
27108,20240.0
27109,21610.0
27110,23010.0
27111,25750.0
27112,19620.0
27113,19970.0
27114,24520.0
27115,22300.0
27116,19070.0
27117,19530.0
27118,24220.0
27119,24530.0
27120,23270.0
27123,23370.0
27124,25360.0
27125,22340.0
27126,22660.0
27127,23170.0
27129,22460.0
27130,20070.0
27132,25160.0
27133,27080.0
27134,23070.0
27135,24030.0
27136,24890.0
27137,21650.0
27138,21050.0
27139,20170.0
27140,25280.0
27142,24770.0
27144,24620.0
27146,20900.0
27147,25890.0
27148,19890.0
27149,23610.0
27151,21160.0
27152,23290.0
27153,21670.0
27154,22770.0
27155,17350.0
27156,20430.0
27157,21280.0
27158,24760.0
27161,23560.0
27162,20660.0
27163,24670.0
27164,22980.0
27165,19490.0
27167,22170.0
27168,24940.0
27169,21180.0
27170,18670.0
27171,22980.0
27173,22520.0
27174,22950.0
27176,19090.0
27177,22960.0
27179,22120.0
27180,22820.0
27181,23370.0
27182,22320.0
27183,22870.0
27184,25480.0
27185,22240.0
27187,24620.0
27188,25050.0
27189,24110.0
27190,29140.0
27191,24190.0
27192,24830.0
27193,22710.0
27194,21730.0
27196,24810.0
27198,21620.0
27199,24070.0
27200,24820.0
27201,23730.0
27202,23190.0
27203,24790.0
27204,21830.0
27205,19510.0
27206,22430.0
27207,21820.0
27208,22090.0
27209,22440.0
27210,21330.0
27212,23240.0
27213,23490.0
27214,20920.0
27215,23670.0
27216,25210.0
27217,21380.0
27218,21020.0
27219,23240.0
27220,22120.0
27222,20540.0
27224,23730.0
27226,21030.0
27227,20690.0
27228,21680.0
27229,18040.0
27230,21680.0
27231,24110.0
27232,22860.0
27233,23510.0
27234,22160.0
27235,22810.0
27237,20110.0
27238,24490.0
27239,24060.0
27240,19960.0
27241,25550.0
27242,21230.0
27243,23010.0
27245,22110.0
27246,19290.0
27247,24590.0
27248,22280.0
27249,25260.0
27251,21300.0
27252,22090.0
27254,26530.0
27256,23090.0
27258,22540.0
27260,21750.0
27261,23870.0
27263,23030.0
27266,22520.0
27267,22470.0
27269,20970.0
27271,22840.0
27273,24840.0
27275,18430.0
27276,24100.0
27277,23250.0
27278,23700.0
27279,22050.0
27280,24430.0
27281,23980.0
27282,25730.0
27284,19790.0
27285,28100.0
27286,20780.0
27287,23870.0
27288,21950.0
27289,19660.0
27290,23140.0
27291,20840.0
27294,21750.0
27295,21280.0
27298,24670.0
27299,20770.0
27300,21360.0
27301,23560.0
27302,22820.0
27304,22190.0
27306,23720.0
27307,22920.0
27309,25100.0
27310,21360.0
27311,21260.0
27312,25180.0
27313,24160.0
27315,24190.0
27316,24150.0
27317,22590.0
27318,21940.0
27319,22340.0
27320,23280.0
27321,29000.0
27322,23710.0
27323,19040.0
27324,23240.0
27325,18940.0
27326,24290.0
27327,22790.0
27329,23690.0
27330,22590.0
27331,24220.0
27332,23700.0
27333,21620.0
27334,25620.0
27335,25330.0
27336,25480.0
27337,22280.0
27338,21790.0
27339,25470.0
27340,24920.0
27342,22950.0
27343,29630.0
27345,22060.0
27346,19580.0
27347,25320.0
27348,24430.0
27349,22530.0
27350,23320.0
27351,24660.0
27353,25630.0
27354,23650.0
27355,20850.0
27358,24940.0
27359,19070.0
27360,22790.0
27361,22590.0
27363,23630.0
27364,22800.0
27365,22200.0
27366,24120.0
27367,19840.0
27368,22170.0
27370,19930.0
27371,23180.0
27372,21400.0
27373,20820.0
27374,21610.0
27375,19150.0
27376,24410.0
27377,21720.0
27378,22630.0
27379,21420.0
27380,21200.0
27381,21480.0
27382,24720.0
27383,22080.0
27384,23800.0
27385,22950.0
27386,20110.0
27388,22000.0
27389,22860.0
27390,22710.0
27391,23720.0
27392,21300.0
27393,21740.0
27394,25430.0
27396,22100.0
27397,23850.0
27398,22710.0
27400,26830.0
27401,28460.0
27403,24370.0
27405,22760.0
27406,23340.0
27407,22470.0
27408,25230.0
27410,24790.0
27411,23890.0
27412,24880.0
27413,19270.0
27414,18760.0
27415,21120.0
27417,22200.0
27418,22880.0
27419,23190.0
27420,21300.0
27421,23670.0
27422,24760.0
27423,23680.0
27424,21480.0
27425,21570.0
27426,25330.0
27427,20680.0
27428,20720.0
27429,24480.0
27430,20660.0
27431,17830.0
27432,21390.0
27433,18250.0
27435,20840.0
27436,24000.0
27437,22390.0
27438,18970.0
27439,25070.0
27440,24930.0
27442,21310.0
27444,22980.0
27445,22780.0
27446,23570.0
27447,24340.0
27448,22470.0
27451,26280.0
27453,20360.0
27454,22430.0
27455,22170.0
27456,25400.0
27457,22210.0
27458,21400.0
27460,22100.0
27462,23670.0
27463,22120.0
27464,23880.0
27465,25920.0
27466,21970.0
27467,18260.0
27468,17900.0
27469,22810.0
27470,20550.0
27471,23410.0
27472,24540.0
27473,25750.0
27474,25050.0
27475,23230.0
27476,23220.0
27477,24870.0
27478,23560.0
27480,20560.0
27481,25290.0
27482,22020.0
27483,21560.0
27485,18480.0
27486,22020.0
27487,21780.0
27488,25180.0
27489,24180.0
27490,22800.0
27492,20660.0
27493,21830.0
27495,22430.0
27496,22850.0
27497,22190.0
27498,21970.0
27500,21260.0
27501,26570.0
27502,19410.0
27504,23900.0
27505,20060.0
27507,20210.0
27508,21500.0
27511,22530.0
27512,23270.0
27514,21260.0
27516,23240.0
27517,23810.0
27518,20790.0
27520,21050.0
27521,22030.0
27522,20830.0
27524,22890.0
27525,28230.0
27527,23610.0
27528,24330.0
27529,26370.0
27531,24250.0
27533,25100.0
27534,24240.0
27535,23330.0
27536,24390.0
27537,25240.0
27538,21230.0
27539,24840.0
27540,23330.0
27541,21510.0
27542,19400.0
27543,24330.0
27544,24030.0
27545,32140.0
27546,25330.0
27547,19630.0
27548,23780.0
27550,21040.0
27552,20610.0
27553,24430.0
27554,24500.0
27555,24440.0
27557,23540.0
27558,22510.0
27560,23660.0
27561,22950.0
27562,23550.0
27563,23440.0
27564,20870.0
27565,19110.0
27567,23050.0
27568,22690.0
27569,23740.0
27570,23200.0
27571,21950.0
27572,22550.0
27576,25620.0
27577,24160.0
27578,22350.0
27580,24360.0
27582,24810.0
27584,22120.0
27586,24000.0
27587,21480.0
27589,26480.0
27590,23220.0
27591,21770.0
27592,21820.0
27593,23790.0
27594,20190.0
27595,24900.0
27597,23640.0
27598,23610.0
27599,24290.0
27601,23320.0
27602,22460.0
27603,22190.0
27604,23460.0
27605,22260.0
27606,23050.0
27608,21470.0
27609,21750.0
27611,24270.0
27612,24520.0
27613,21170.0
27614,22010.0
27615,25430.0
27616,25250.0
27617,20550.0
27618,20560.0
27620,21670.0
27621,25510.0
27622,19790.0
27623,26120.0
27624,25130.0
27625,20620.0
27627,20720.0
27629,19470.0
27630,20820.0
27631,22100.0
27632,20310.0
27633,22210.0
27635,23530.0
27638,24080.0
27640,21090.0
27641,22830.0
27643,19510.0
27644,25470.0
27645,23510.0
27646,22690.0
27649,23140.0
27650,23280.0
27652,28810.0
27654,24500.0
27655,22410.0
27656,21650.0
27658,23410.0
27659,28590.0
27660,21070.0
27661,25480.0
27662,23910.0
27663,22580.0
27664,22660.0
27665,22950.0
27666,25350.0
27667,22570.0
27668,26320.0
27669,21690.0
27670,22420.0
27671,22540.0
27672,22880.0
27673,23020.0
27674,26140.0
27676,24850.0
27677,23220.0
27678,24330.0
27679,19390.0
27680,20460.0
27681,20050.0
27682,23680.0
27683,23000.0
27684,24190.0
27685,20050.0
27689,25590.0
27690,24470.0
27691,23490.0
27692,22690.0
27693,24970.0
27694,28330.0
27695,23790.0
27696,25940.0
27697,29940.0
27698,22820.0
27699,22570.0
27700,23970.0
27701,16320.0
28001,25510.0
28003,25780.0
28004,21610.0
28005,21710.0
28006,23830.0
28007,23520.0
28008,25140.0
28010,21300.0
28012,20230.0
28013,24280.0
28014,22780.0
28015,22480.0
28016,19870.0
28018,21150.0
28019,23740.0
28021,22590.0
28022,25740.0
28023,25600.0
28024,24080.0
28025,20890.0
28026,22090.0
28027,19270.0
28028,21220.0
28029,19800.0
28030,22320.0
28031,20130.0
28032,23720.0
28033,20380.0
28034,25330.0
28035,25040.0
28036,27650.0
28037,22160.0
28038,21940.0
28039,23420.0
28040,23500.0
28041,22290.0
28045,24680.0
28046,22760.0
28047,22280.0
28048,23470.0
28049,25820.0
28050,26130.0
28051,21340.0
28052,27160.0
28053,23310.0
28054,22860.0
28055,24460.0
28056,28500.0
28057,21510.0
28058,25770.0
28059,19070.0
28060,23810.0
28061,19790.0
28062,26760.0
28064,24870.0
28065,21770.0
28068,23990.0
28070,25580.0
28071,20600.0
28072,22860.0
28073,25860.0
28074,25760.0
28075,22410.0
28076,24740.0
28077,21200.0
28078,19030.0
28079,19510.0
28080,20170.0
28081,21040.0
28082,26030.0
28084,26580.0
28085,21780.0
28086,19580.0
28087,23870.0
28088,18630.0
28089,20300.0
28090,23310.0
28091,22750.0
28092,23680.0
28094,24020.0
28095,22260.0
28096,24320.0
28098,24330.0
28099,23040.0
28100,24720.0
28102,24670.0
28103,21860.0
28104,25200.0
28105,20470.0
28106,22860.0
28107,26590.0
28108,21950.0
28109,22110.0
28110,25190.0
28111,21970.0
28113,25510.0
28114,21600.0
28116,21130.0
28117,23270.0
28118,26860.0
28119,20120.0
28120,22930.0
28122,24490.0
28123,21190.0
28124,23680.0
28126,22460.0
28127,21590.0
28128,24740.0
28129,24670.0
28130,22140.0
28132,20860.0
28134,17230.0
28135,29050.0
28136,27740.0
28137,27010.0
28139,22590.0
28140,22410.0
28141,25230.0
28142,23040.0
28143,23590.0
28144,22020.0
28146,27230.0
28147,23000.0
28148,21970.0
28149,19490.0
28151,20680.0
28153,21730.0
28154,24840.0
28155,23150.0
28156,21530.0
28157,23340.0
28158,26970.0
28159,21430.0
28160,24020.0
28161,21100.0
28162,22780.0
28163,24940.0
28164,21270.0
28166,21890.0
28167,23170.0
28168,23320.0
28169,24560.0
28170,23810.0
28171,24560.0
28172,26880.0
28173,25460.0
28175,24470.0
28176,22210.0
28177,23540.0
28178,26180.0
28180,25400.0
28182,23170.0
28183,23570.0
28184,22480.0
28185,26810.0
28187,26530.0
28188,25250.0
28189,23510.0
28190,21920.0
28191,26670.0
28192,21100.0
28193,29200.0
28194,27100.0
28195,26330.0
28196,20550.0
28197,23040.0
28198,22330.0
28199,21790.0
28200,22280.0
28201,24680.0
28202,21290.0
28203,23770.0
28206,20760.0
28207,23150.0
28208,26820.0
28209,24170.0
28210,19610.0
28211,21180.0
28212,23650.0
28213,22830.0
28214,18330.0
28215,21770.0
28216,24400.0
28217,22220.0
28218,18900.0
28219,21360.0
28220,24560.0
28221,23110.0
28222,23590.0
28223,22440.0
28225,22800.0
28226,22410.0
28227,24190.0
28229,19690.0
28230,25450.0
28231,22320.0
28232,21190.0
28233,21880.0
28234,21860.0
28235,27550.0
28236,22500.0
28237,21740.0
28239,24520.0
28240,21070.0
28242,21020.0
28243,25440.0
28245,26090.0
28246,24370.0
28247,26150.0
28248,20340.0
28249,26050.0
28251,24550.0
28252,21000.0
28253,24950.0
28254,23860.0
28255,23520.0
28256,22390.0
28259,21240.0
28261,21610.0
28263,22480.0
28264,21120.0
28265,20580.0
28267,24140.0
28269,25450.0
28270,22470.0
28271,22350.0
28272,20780.0
28273,21590.0
28274,21710.0
28275,24730.0
28276,22130.0
28277,23300.0
28278,26590.0
28279,21960.0
28280,20240.0
28281,24600.0
28282,22310.0
28283,22410.0
28284,23490.0
28285,25600.0
28286,23410.0
28287,20910.0
28289,25010.0
28290,24570.0
28291,22260.0
28292,25690.0
28293,23870.0
28294,24240.0
28296,21610.0
28298,25120.0
28299,25290.0
28300,22200.0
28301,25910.0
28302,21920.0
28304,22940.0
28305,23500.0
28306,22550.0
28308,22070.0
28309,23810.0
28310,21090.0
28312,24490.0
28313,23580.0
28314,22530.0
28316,21660.0
28317,23530.0
28319,23670.0
28321,25210.0
28322,21440.0
